houseID,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
748,250000,3,1.75,1910,10230,1,FALSE,0,4,7,1290,620,1964,0,98031,47.4185,-122.207,1590,10800
749,767250,4,3,2170,2500,2,FALSE,0,3,8,1710,460,1997,0,98115,47.6742,-122.303,2170,4080
750,412000,3,1.75,1880,5752,1,FALSE,0,4,7,940,940,1945,0,98126,47.5354,-122.378,1110,5201
751,698000,4,3.5,3630,5670,2,FALSE,0,3,10,3630,0,1970,2008,98056,47.5189,-122.206,1620,5400
752,625000,4,2.25,2100,8290,2,FALSE,0,4,8,2100,0,1978,0,98006,47.5595,-122.129,2100,8290
753,284950,3,1,990,10723,1,FALSE,0,5,7,990,0,1960,0,98059,47.4887,-122.133,1460,10723
754,246900,3,1.5,1370,9800,1,FALSE,0,5,7,1370,0,1968,0,98001,47.3068,-122.27,1370,9800
755,389000,3,2,2080,12972,1,FALSE,0,4,7,1250,830,1981,0,98070,47.3733,-122.432,1530,10089
756,258000,4,1.75,1730,8320,1,FALSE,0,3,7,1230,500,1977,0,98023,47.327,-122.361,1840,9800
757,796000,4,3.25,2110,3000,2,FALSE,0,3,8,2110,0,2001,0,98115,47.6769,-122.328,1780,4000
759,804000,5,3.5,2770,9305,2,FALSE,0,3,9,2770,0,1985,0,98006,47.5628,-122.114,2520,9773
760,418000,4,1.5,1550,9176,1,FALSE,0,3,7,1000,550,1956,0,98008,47.6005,-122.129,1730,8539
761,350000,4,1.75,2310,9002,1,FALSE,0,3,7,1780,530,1970,0,98034,47.731,-122.166,2090,8814
762,315000,4,2.5,1970,5190,2,FALSE,0,3,7,1970,0,2002,0,98059,47.515,-122.164,1840,5564
763,345000,3,1,1250,7210,1,FALSE,0,4,7,1250,0,1964,0,98008,47.6329,-122.121,1530,8800
764,603500,3,1.75,2140,7280,1,FALSE,0,3,7,1070,1070,1910,0,98117,47.6993,-122.377,2280,8400
765,781000,3,2.5,2070,4463,1.5,FALSE,0,5,8,1780,290,1931,0,98115,47.6853,-122.305,2070,5000
766,260000,3,1,1150,3090,1,FALSE,0,3,6,1150,0,1910,0,98118,47.5506,-122.276,1150,5664
767,910000,4,2.5,3350,29242,2,FALSE,0,3,11,3350,0,1988,0,98052,47.7197,-122.131,3920,24728
768,685000,3,1.75,2210,8955,1,FALSE,1,3,8,1560,650,1974,0,98033,47.6621,-122.189,2210,8976
769,192000,2,1,700,10540,1,FALSE,0,3,6,700,0,1953,0,98166,47.438,-122.336,890,10540
770,820000,3,2.5,2950,35108,1.5,FALSE,0,3,10,2950,0,1995,0,98077,47.7316,-122.035,3810,35181
771,634800,4,3,3280,4904,2,FALSE,0,3,7,3280,0,2005,0,98053,47.6802,-122.033,2600,5004
772,613500,3,3.25,1876,1531,3,FALSE,0,3,9,1876,0,2009,0,98115,47.6864,-122.265,1876,1533
773,250000,2,1,1110,26051,1,FALSE,0,3,6,1110,0,1951,0,98168,47.4711,-122.291,2240,12255
774,442500,3,1,1120,8200,1,FALSE,0,4,7,1120,0,1938,0,98125,47.7254,-122.29,1820,7205
775,718000,5,2.75,3250,8100,2,FALSE,0,3,8,3250,0,2014,0,98125,47.7133,-122.311,1270,8100
776,395000,2,1,980,5100,1,FALSE,0,4,6,980,0,1907,0,98117,47.6824,-122.38,1190,5100
777,525000,4,2.25,1580,7307,1,FALSE,0,3,8,1160,420,1973,0,98027,47.569,-122.086,2020,7458
778,325000,3,1.75,1780,13095,1,FALSE,0,4,9,1780,0,1983,0,98042,47.367,-122.152,2750,13095
779,635000,4,2.5,2880,3091,2,FALSE,0,3,9,1940,940,2014,0,98144,47.5711,-122.286,1560,4080
780,665000,3,3.5,3580,95832,1.5,FALSE,0,3,9,3580,0,2005,0,98038,47.4239,-122.015,2880,60548
781,239000,4,1.75,1500,12560,1,FALSE,0,4,7,1000,500,1977,0,98002,47.2918,-122.197,1700,9020
782,316000,3,1.75,1120,98445,1.5,FALSE,2,4,7,1120,0,1917,0,98022,47.1853,-122.017,1620,34200
783,575000,5,2.5,3070,7200,2,FALSE,0,3,8,3070,0,2005,0,98059,47.4939,-122.137,2590,7200
784,487000,3,1.75,1430,12632,1,FALSE,0,3,7,1430,0,1959,0,98008,47.6371,-122.123,1750,10350
785,890000,4,3.25,3180,194278,2,FALSE,0,3,10,3180,0,2005,0,98059,47.4711,-122.084,2200,178160
786,399950,3,1,1040,9600,1,FALSE,0,3,7,1040,0,1978,0,98053,47.6738,-122.063,1370,10889
787,871000,5,1.75,2360,6150,1,FALSE,0,5,7,1180,1180,1940,0,98107,47.6732,-122.4,2100,5500
788,260000,5,2.25,2320,6375,1,FALSE,0,4,7,1270,1050,1967,0,98001,47.3351,-122.282,1760,7600
789,285000,3,1.75,1630,4000,1,FALSE,0,3,7,1100,530,1968,0,98106,47.5351,-122.353,1300,4000
790,289000,2,1.75,2056,52333,1,FALSE,0,4,7,1048,1008,1980,0,98001,47.2592,-122.291,2220,6458
791,430000,2,1.5,1090,4013,1.5,FALSE,0,3,7,1090,0,1900,0,98103,47.6652,-122.338,1390,4013
792,526000,4,2,1610,8000,1,FALSE,0,3,7,1190,420,1966,0,98008,47.6301,-122.118,1560,7896
793,201000,5,1.75,1660,78408,1.5,FALSE,0,3,6,1660,0,1915,0,98065,47.529,-121.837,1660,78408
794,583500,3,1.75,1720,7800,1,FALSE,0,4,7,1170,550,1978,0,98052,47.6928,-122.125,1760,7276
795,422250,3,1.75,1650,7145,2,FALSE,0,5,8,1300,350,1977,0,98155,47.7733,-122.324,1760,7206
796,419000,3,2.5,1970,4058,2,FALSE,0,3,7,1970,0,2004,0,98065,47.5308,-121.853,2340,4067
797,480000,3,2,1470,10052,1,FALSE,0,4,8,1470,0,1956,0,98125,47.726,-122.316,1480,9780
798,275000,2,1,920,7688,1,FALSE,0,3,6,920,0,1955,0,98106,47.5281,-122.362,1040,7440
799,345000,3,2.25,2020,9000,2,FALSE,0,3,7,2020,0,1979,0,98045,47.4487,-121.775,1460,9680
800,350000,2,1,740,7680,1,FALSE,0,4,6,740,0,1922,0,98126,47.5245,-122.371,1080,7680
801,419600,3,1.75,1680,8460,1,FALSE,0,3,7,1180,500,1976,0,98133,47.7554,-122.353,1890,9529
802,557500,3,3.5,3350,5025,2,FALSE,2,3,8,2670,680,2014,0,98144,47.5699,-122.296,2030,5117
803,502000,3,1,1710,5000,1,FALSE,0,5,7,1140,570,1921,0,98116,47.5719,-122.385,1670,4000
804,466000,4,2.25,2170,8050,1,FALSE,0,3,7,1220,950,1976,0,98072,47.7354,-122.174,1820,7700
805,373000,5,2.5,3001,5710,2,FALSE,0,3,8,3001,0,2006,0,98042,47.3727,-122.177,2340,5980
806,982218,3,1.75,2340,5500,2,FALSE,2,3,9,2340,0,1988,0,98102,47.6451,-122.319,2830,5500
807,267500,2,1,1747,12250,2.5,FALSE,0,4,6,1747,0,1948,0,98001,47.3282,-122.285,1620,10300
808,1030000,3,4,3880,13095,2,FALSE,3,3,11,3700,180,2009,0,98034,47.6996,-122.233,3880,10830
809,345000,4,2.5,2390,6976,2,FALSE,0,3,7,2390,0,2003,0,98056,47.4807,-122.182,2390,6346
810,625000,3,2.5,1730,1301,3,FALSE,0,3,9,1730,0,2011,0,98103,47.653,-122.352,1330,1240
811,150000,3,1,1320,24684,1,FALSE,0,3,7,1320,0,1979,0,98168,47.4771,-122.322,1120,21214
812,675000,4,3,2780,5000,1.5,FALSE,0,5,7,1710,1070,1919,0,98116,47.5721,-122.381,1150,5000
813,459000,4,2,1560,3840,1,FALSE,0,4,6,960,600,1924,0,98117,47.6882,-122.365,1560,4800
814,560000,3,1,1440,5000,2,FALSE,0,3,7,1440,0,1910,0,98103,47.6741,-122.354,1850,4500
815,435000,3,2.5,1730,4065,2,FALSE,0,3,8,1730,0,1996,0,98029,47.5668,-122.005,1730,4094
816,242500,3,2.25,1770,10000,1,FALSE,0,3,7,1340,430,1978,0,98198,47.3814,-122.322,1270,5055
817,370000,4,2,1950,3757,1,FALSE,0,4,6,1160,790,1908,0,98118,47.5372,-122.269,1720,3757
818,1065000,3,2.5,3970,263538,1.5,FALSE,0,3,9,3970,0,1991,0,98024,47.6067,-121.952,3970,194676
819,315000,3,2.5,2240,6097,2,FALSE,0,3,8,2240,0,2002,0,98038,47.3503,-122.042,2240,5574
820,460000,2,1,1020,4002,1,FALSE,0,5,7,1020,0,1953,0,98116,47.5828,-122.395,1780,5000
821,441000,3,2.75,1910,7280,1,FALSE,0,3,7,1160,750,1979,0,98034,47.7319,-122.224,1710,8152
822,244000,3,1,910,5250,1,FALSE,0,4,6,910,0,1971,0,98166,47.4729,-122.352,1650,10442
823,690000,4,2.5,2780,6235,2,FALSE,0,3,8,2780,0,2001,0,98075,47.5976,-122.039,2670,4410
824,465000,5,3,2010,7264,1,FALSE,0,3,7,1290,720,1990,0,98103,47.6945,-122.33,1510,7326
825,164000,3,1,1070,8250,1,FALSE,0,3,7,1070,0,1961,0,98092,47.2899,-122.192,1190,8250
826,395000,2,1,870,3121,1,FALSE,0,4,7,870,0,1923,0,98107,47.6659,-122.369,1570,1777
827,207000,2,1.5,1068,1158,2,FALSE,0,3,7,1068,0,1990,0,98028,47.753,-122.244,1078,1278
828,249950,3,1.75,1120,15210,1,FALSE,0,5,7,1120,0,1976,0,98042,47.3659,-122.113,1710,8470
829,422500,3,1.75,1560,7245,1.5,FALSE,0,3,7,1560,0,1962,1985,98052,47.6868,-122.119,2220,8502
830,4.00E+05,4,3.5,3350,9681,1,FALSE,1,3,7,2140,1210,1980,0,98198,47.3978,-122.322,2580,9681
831,765000,3,2.5,2300,9752,2,FALSE,2,3,8,2300,0,1968,2003,98075,47.5825,-122.076,2640,10764
832,520000,2,1,910,5000,1,FALSE,0,3,7,910,0,1924,0,98107,47.6733,-122.37,1050,5000
833,249000,3,1.5,1580,7200,1,FALSE,0,4,7,1080,500,1976,0,98092,47.2761,-122.152,1580,7470
834,440000,3,2.5,1830,6807,2.5,FALSE,0,5,7,1830,0,1954,0,98155,47.7613,-122.322,1340,6807
835,455800,3,2.5,1690,4584,2,FALSE,0,3,7,1690,0,2002,0,98053,47.6866,-122.043,1600,3164
836,558000,4,2.25,2060,10358,1,FALSE,0,4,8,1320,740,1962,0,98006,47.5478,-122.174,2060,9676
837,266750,3,2.25,1650,10000,2,FALSE,0,3,7,1650,0,1988,0,98198,47.3862,-122.315,1420,10000
838,270000,3,1.75,1390,9000,1,FALSE,0,4,7,1390,0,1978,0,98045,47.4469,-121.772,1400,9697
839,402000,3,2,1540,1827,2,FALSE,0,3,8,1540,0,2005,0,98029,47.5479,-121.998,1540,1827
840,760000,4,3.5,3720,13591,2,FALSE,3,3,10,3720,0,2004,0,98065,47.536,-121.858,4210,14282
841,780000,4,2.5,3500,7048,2,FALSE,0,3,9,3500,0,2005,0,98053,47.6811,-122.025,3920,7864
842,380000,0,0,1470,979,3,FALSE,2,3,8,1470,0,2006,0,98133,47.7145,-122.356,1470,1399
843,346500,5,2.5,2020,8250,1,FALSE,0,4,8,1430,590,1978,0,98058,47.4432,-122.135,1680,8959
844,395000,3,2.5,2130,5088,2,FALSE,0,3,8,1840,290,2011,0,98019,47.7329,-121.976,2130,5762
845,559900,5,3,2200,6380,1,FALSE,0,3,7,1440,760,1987,0,98125,47.7033,-122.322,1960,5800
846,510000,4,2.75,3180,13348,2,FALSE,0,3,8,3020,160,2004,0,98019,47.7439,-121.977,3020,10029
847,754000,5,1.75,2350,7800,1,FALSE,0,4,8,1510,840,1968,0,98008,47.6225,-122.107,2220,8400
848,950000,4,2.25,2770,5320,2,FALSE,1,3,9,2440,330,2013,0,98136,47.5283,-122.385,2100,6011
849,343000,3,3.25,1210,1173,2,FALSE,0,3,8,1000,210,2002,0,98133,47.7114,-122.356,1650,1493
850,525000,4,2.75,2530,11549,1,FALSE,0,3,7,1700,830,1942,0,98033,47.6557,-122.197,2530,10000
851,338950,3,1.75,1610,22496,1,FALSE,0,4,7,1610,0,1974,0,98042,47.3443,-122.073,2050,35772
852,356700,2,1,1090,5000,1,FALSE,0,4,7,730,360,1942,0,98126,47.5258,-122.378,990,5250
853,455000,4,3.5,3440,6000,2,FALSE,0,4,8,3440,0,2002,0,98198,47.4077,-122.331,1660,7800
854,226000,4,1,1270,6459,1.5,FALSE,0,3,7,1270,0,1918,0,98118,47.5441,-122.273,1300,4100
855,465000,4,2.25,2070,7500,2,FALSE,0,4,7,2070,0,1977,0,98034,47.727,-122.217,2080,7700
856,481500,3,1.75,2140,6000,1,FALSE,0,3,7,1070,1070,1948,0,98117,47.6913,-122.366,1240,4650
857,295000,4,2,1810,42981,1,FALSE,0,4,7,1810,0,1973,0,98024,47.5597,-121.85,1980,113691
858,510250,3,1.75,1400,4000,1,FALSE,0,3,7,870,530,1951,0,98117,47.6913,-122.381,1400,4000
859,715000,3,2.5,2550,13458,2,FALSE,0,3,9,2550,0,1990,0,98006,47.5586,-122.121,3180,13458
860,450000,2,1.75,2130,6574,1,FALSE,0,3,8,1500,630,1946,0,98199,47.6529,-122.411,2130,6275
861,549000,5,2.5,1710,9720,2,FALSE,0,4,8,1710,0,1974,0,98005,47.5903,-122.157,2270,9672
863,610000,4,2.5,2950,9010,2,FALSE,0,3,9,2950,0,2004,0,98065,47.531,-121.86,3160,8813
864,890000,5,3.25,4100,7578,2,FALSE,2,3,10,4100,0,2011,0,98075,47.5955,-121.974,3710,8156
865,457500,3,1.75,1840,4030,1,FALSE,0,5,7,1050,790,1925,0,98108,47.5549,-122.311,1840,5040
866,620000,4,2.5,1910,7683,2,FALSE,0,3,8,1910,0,1987,0,98027,47.5644,-122.092,1980,8485
867,250000,3,1.75,1200,5478,1,FALSE,0,5,6,1200,0,1955,0,98056,47.4959,-122.174,1270,6855
868,182200,4,1,1130,13927,1.5,FALSE,0,3,6,1130,0,1929,0,98168,47.4939,-122.3,1800,8274
869,557000,4,1.75,2660,11315,2,FALSE,0,4,8,2660,0,1983,0,98074,47.6204,-122.044,1980,11315
870,459000,4,2,2360,7080,1,FALSE,0,5,6,1180,1180,1925,0,98126,47.5261,-122.376,1340,7200
871,1385000,4,3.25,4860,181319,2.5,FALSE,0,3,9,4860,0,1993,0,98074,47.6179,-122.005,3850,181319
872,298900,3,2.5,1852,4000,2,FALSE,0,3,7,1852,0,2014,0,98002,47.3451,-122.209,2475,4000
873,125000,2,1,810,8382,1,FALSE,0,4,5,810,0,1942,0,98146,47.5033,-122.358,1040,8382
874,713500,3,2,1720,4200,2,FALSE,0,3,8,1720,0,1908,1992,98112,47.6285,-122.301,1720,4200
875,659000,4,2,2350,9329,2,FALSE,0,3,8,2350,0,1977,0,98005,47.583,-122.17,1640,9403
876,539950,3,2.25,1670,1596,3,FALSE,0,3,8,1670,0,2014,0,98136,47.5402,-122.387,1640,1310
877,250000,2,1,850,6370,1,FALSE,0,3,6,850,0,1951,0,98126,47.5198,-122.373,850,5170
878,568000,4,1.75,2110,265716,1,FALSE,0,4,8,2110,0,1979,0,98053,47.657,-122.026,2110,110597
880,349950,5,2.5,2250,7176,1,FALSE,0,3,7,1310,940,1983,0,98055,47.4486,-122.194,1550,9081
881,780000,5,1.75,2330,3800,1.5,FALSE,0,3,7,1360,970,1927,0,98115,47.6835,-122.308,2100,3800
882,420000,3,2.5,1470,1445,2,FALSE,0,3,8,1160,310,2005,0,98029,47.5468,-121.998,1470,1525
883,895000,5,2.5,2550,20875,1,FALSE,0,4,9,1610,940,1953,0,98004,47.6336,-122.192,2510,21673
884,6.00E+05,2,1,2120,6897,1,FALSE,0,4,7,1060,1060,1923,0,98118,47.5566,-122.278,1900,4462
885,638150,4,2.5,2170,7275,1,FALSE,0,3,8,1820,350,1978,0,98027,47.5672,-122.09,2390,7275
886,425000,4,1.75,1980,8400,1,FALSE,0,3,7,1330,650,1968,0,98052,47.6721,-122.152,1920,8400
887,235000,3,1,1270,7153,1,FALSE,0,5,6,1270,0,1949,0,98055,47.4815,-122.226,1650,7153
888,465000,3,1.5,1270,5112,1,FALSE,0,3,7,1270,0,1950,0,98115,47.676,-122.288,1580,5080
889,666570,4,2,2320,7400,1.5,FALSE,0,5,7,1620,700,1913,0,98118,47.5558,-122.269,1740,4000
890,258000,2,2,750,6553,1.5,FALSE,2,3,7,750,0,1945,0,98178,47.4982,-122.221,1140,7500
891,178500,2,1,740,6460,1,FALSE,0,3,6,740,0,1953,0,98146,47.5077,-122.344,1170,6975
892,218000,3,1.5,1140,4875,1,FALSE,0,5,6,1140,0,1970,0,98042,47.3684,-122.08,980,5070
893,521000,3,2,1870,5455,1,FALSE,0,5,7,1060,810,1926,0,98125,47.7029,-122.297,1870,7435
894,410000,4,2,1580,9581,1,FALSE,0,3,7,1580,0,1953,0,98033,47.692,-122.165,1580,10552
895,340000,4,1.75,1680,15084,1,FALSE,0,4,7,840,840,1979,0,98014,47.6895,-121.912,1800,15092
896,3.00E+05,4,2.5,1840,5550,2,FALSE,0,3,8,1840,0,2004,0,98031,47.3937,-122.183,2030,5500
897,410000,3,2.25,1790,5794,1.5,FALSE,0,3,7,1380,410,1985,0,98072,47.7477,-122.171,2140,7769
898,242000,5,2.25,2340,7494,1,FALSE,0,3,7,1170,1170,1951,0,98188,47.448,-122.28,1650,10125
899,325000,3,1,1300,9300,1,FALSE,0,4,7,1300,0,1977,0,98077,47.7562,-122.073,1300,10064
900,315000,4,2.25,2550,9736,1,FALSE,0,4,8,2550,0,1967,0,98002,47.3193,-122.212,1770,9686
901,528000,5,1.75,2780,7786,1,FALSE,0,3,8,1390,1390,1966,0,98052,47.6694,-122.157,2130,7918
902,1135000,4,3.25,4130,11444,2,FALSE,0,3,11,4130,0,2001,0,98059,47.5208,-122.15,3720,11431
903,252750,4,1,1230,7410,1.5,FALSE,0,3,7,1230,0,1944,0,98166,47.4798,-122.344,1020,7648
904,1500000,4,2.75,2930,25697,1,FALSE,0,4,9,2310,620,1964,0,98004,47.6264,-122.226,3810,20681
905,590000,3,2.5,2650,9380,1,FALSE,0,5,8,1680,970,1975,0,98155,47.7756,-122.273,2310,9600
906,330000,3,2.5,1676,18778,2,FALSE,0,3,7,1676,0,1997,0,98014,47.6521,-121.905,1410,18778
907,619500,3,2.5,1700,4105,2,FALSE,0,3,8,1700,0,1992,0,98122,47.6078,-122.292,1880,3665
908,875000,3,2.5,1820,6848,1,FALSE,0,4,7,1820,0,1953,0,98004,47.6287,-122.207,2080,11700
909,739000,3,2.25,2220,10530,1,FALSE,0,4,8,1700,520,1974,0,98052,47.6383,-122.098,2500,10014
910,442500,2,2.25,1510,7280,2,FALSE,0,3,7,1510,0,1987,0,98074,47.6264,-122.058,1510,8120
911,406000,4,1.5,1920,6000,2,FALSE,1,3,7,1920,0,1951,0,98198,47.4029,-122.321,1920,6000
912,810000,2,2.75,2700,8572,1,FALSE,0,3,9,2700,0,2007,0,98053,47.7236,-122.033,2680,8569
913,245700,3,2.25,1640,8400,1,FALSE,0,3,8,1180,460,1968,0,98032,47.3733,-122.289,1600,8120
914,430000,4,2.75,2290,5249,2,FALSE,0,3,7,2290,0,2003,0,98059,47.4916,-122.162,2270,4348
915,623000,3,1.75,2050,16313,1,FALSE,0,2,8,2050,0,1973,0,98040,47.5743,-122.212,3180,10264
916,1184000,4,2.5,3200,7500,1.5,FALSE,1,5,8,1860,1340,1948,0,98115,47.6826,-122.274,2500,6500
917,355000,3,2,2160,8091,1.5,FALSE,0,3,8,2160,0,2000,0,98003,47.3474,-122.303,2190,8297
918,455000,2,1.5,1020,1146,3,FALSE,0,3,7,1020,0,2001,0,98115,47.6774,-122.325,1138,1156
919,704111,4,2.75,2460,9520,1,FALSE,1,3,8,1680,780,1976,0,98034,47.7021,-122.233,2380,9600
920,701000,4,2.5,3340,5314,2,FALSE,0,3,10,3340,0,2010,0,98065,47.5167,-121.885,3220,5500
921,725000,6,3,2480,12000,2,FALSE,0,3,8,2480,0,1972,0,98007,47.6131,-122.145,2220,8580
922,226740,3,1.5,1410,8800,1,FALSE,0,4,7,1410,0,1965,0,98092,47.2927,-122.183,2180,10108
923,235000,5,2.5,2500,9583,1,FALSE,0,3,7,1300,1200,1979,0,98198,47.3946,-122.312,2120,19352
924,425000,3,2.25,1890,8400,1,FALSE,0,3,8,1520,370,1977,0,98034,47.7103,-122.232,1830,7980
925,7.00E+05,3,2.5,2850,36585,2,FALSE,0,3,10,2850,0,1987,0,98072,47.7376,-122.102,3340,35671
926,615000,3,2.5,1910,3427,2,FALSE,0,3,8,1910,0,2001,0,98052,47.6324,-122.11,2240,3720
927,370900,3,1.5,1200,8560,1,FALSE,0,4,7,1200,0,1975,0,98011,47.7392,-122.194,1550,7800
928,885000,4,3.5,3310,6000,2,FALSE,2,3,8,2200,1110,2010,0,98136,47.5511,-122.391,1420,6000
929,750000,4,2.75,3190,9023,2,FALSE,0,3,9,3190,0,2005,0,98075,47.5898,-121.989,3159,5615
930,261000,3,1,1660,11200,1,FALSE,0,3,7,1660,0,1957,0,98056,47.5121,-122.168,1380,10875
931,468000,3,2.25,1630,2490,2,FALSE,0,3,7,1630,0,2004,0,98053,47.6807,-122.031,1630,2680
932,3.00E+05,3,2.5,1880,4200,2,FALSE,0,3,7,1880,0,2007,0,98038,47.366,-122.017,2090,4200
933,998000,4,2.25,2420,10200,2,FALSE,0,4,9,2420,0,1973,0,98040,47.5336,-122.225,2390,10200
934,180000,3,1,1010,8863,1,FALSE,0,4,6,1010,0,1990,0,98022,47.1955,-121.999,1090,8410
935,370000,4,2.75,2310,14745,1,FALSE,0,3,7,1410,900,1993,0,98198,47.377,-122.31,2060,9678
936,314900,4,1.75,2700,27072,1,FALSE,0,3,7,1380,1320,1958,0,98003,47.2877,-122.293,2460,34850
937,825000,4,1,2290,6300,1.5,FALSE,4,4,7,2150,140,1921,0,98144,47.5917,-122.29,2390,6300
938,552000,3,2.5,1280,1920,3,FALSE,0,3,8,1280,0,2009,0,98105,47.6621,-122.324,1450,1900
939,592500,2,2,1420,9191,1.5,FALSE,2,5,7,1420,0,1928,0,98115,47.6979,-122.32,1420,6816
940,475000,4,3.5,2440,3052,2,FALSE,0,3,8,1940,500,2006,0,98108,47.555,-122.309,2390,4600
941,680000,3,2.25,2920,6300,1,FALSE,0,3,8,1710,1210,1956,0,98177,47.7065,-122.37,1940,6300
942,678500,3,2,2460,6600,1,FALSE,2,4,8,1370,1090,1952,0,98136,47.5215,-122.383,2150,6600
943,355000,4,2.5,2770,7000,1,FALSE,0,4,7,1940,830,1979,0,98001,47.3396,-122.256,2140,7684
944,339000,3,2.25,1970,7210,1,FALSE,0,4,8,1380,590,1978,0,98030,47.3821,-122.171,1970,7350
945,367899,3,2.5,2420,4725,2,FALSE,0,3,8,2420,0,2014,0,98038,47.371,-122.018,2370,4200
946,349900,5,2.5,2530,4229,2,FALSE,0,3,7,2530,0,2004,0,98038,47.3531,-122.021,2070,4879
947,380000,4,1.75,2260,7200,1.5,FALSE,0,5,7,1360,900,1924,0,98056,47.5122,-122.186,1410,7465
948,782000,4,3.5,3910,8095,2,FALSE,0,3,9,3130,780,2007,0,98029,47.5588,-122.036,3770,7021
949,475000,4,2,2100,13468,1,FALSE,0,5,7,1050,1050,1962,0,98125,47.7139,-122.292,1470,8675
950,605000,2,1,1550,3200,1.5,FALSE,0,3,8,1550,0,1927,0,98112,47.6368,-122.306,1800,3937
951,222500,3,1,990,10125,1,FALSE,0,3,7,990,0,1972,0,98042,47.3422,-122.089,1360,10125
952,260000,4,1.5,1540,7300,2,FALSE,0,3,7,1540,0,1973,0,98001,47.3317,-122.276,1580,7650
953,470000,3,2.5,2480,5082,2,FALSE,0,3,7,2480,0,2004,0,98065,47.5297,-121.846,2480,5874
954,510000,2,1,810,6480,1,FALSE,0,5,6,810,0,1942,0,98199,47.6493,-122.398,1920,6000
955,397000,4,2.5,1790,6590,2,FALSE,0,3,7,1790,0,2005,0,98059,47.4829,-122.128,1950,5180
956,455000,3,1,1300,3550,1.5,FALSE,0,3,7,1300,0,1927,0,98105,47.6696,-122.32,1410,4080
957,336000,2,1,1180,7200,1,FALSE,0,4,6,1180,0,1949,0,98133,47.7475,-122.342,1180,7200
958,276000,3,2.5,2495,4400,2,FALSE,0,3,8,2495,0,2007,0,98001,47.2877,-122.283,2434,4400
959,750000,3,2,1820,5000,1.5,FALSE,0,4,8,1720,100,1941,0,98116,47.5845,-122.395,2220,7200
960,365000,3,2.25,1110,979,2,FALSE,0,3,7,960,150,2008,0,98144,47.5999,-122.3,1170,1400
961,337900,3,3.5,1500,1471,3,FALSE,0,3,7,1500,0,1999,0,98177,47.7034,-122.362,1500,1445
962,685000,4,2.5,2510,3479,2,FALSE,0,3,8,2510,0,2007,0,98052,47.6981,-122.099,2540,4171
963,439000,3,2.25,3020,6000,3,FALSE,2,3,8,1980,1040,1994,0,98108,47.5249,-122.319,1150,6000
964,256000,4,1.75,1270,6825,1,FALSE,2,3,7,1270,0,1950,0,98178,47.5051,-122.242,1800,6930
965,285000,3,1.75,1560,9514,1,FALSE,0,4,7,1560,0,1967,0,98031,47.4088,-122.21,1550,9600
966,254000,3,1,1010,7384,1,FALSE,2,5,6,1010,0,1943,0,98056,47.4905,-122.191,1010,8000
967,455000,4,2.5,2090,4400,2,FALSE,0,3,8,2090,0,2011,0,98118,47.5403,-122.286,2090,3430
968,565000,5,2.5,4320,107157,1,FALSE,0,4,8,2160,2160,1967,0,98038,47.4009,-122.059,2480,107157
969,390000,3,2.5,2250,8076,2,FALSE,0,3,8,2250,0,1995,0,98038,47.3667,-122.041,2180,7244
970,1142000,4,3.25,2500,5801,1.5,FALSE,0,3,8,1960,540,1926,0,98112,47.632,-122.29,3670,7350
971,857500,3,1.5,2040,3960,2,FALSE,2,5,8,2040,0,1928,0,98103,47.6658,-122.355,1540,3400
972,280000,3,2,1470,8089,1,FALSE,0,3,7,1470,0,1987,0,98198,47.3878,-122.316,1530,7721
973,385000,3,1.5,1360,2030,3,FALSE,0,3,8,1360,0,2008,0,98103,47.6961,-122.349,1360,1167
974,NA,3,2,1810,12825,1,FALSE,0,4,7,1810,0,1960,0,98007,47.5953,-122.14,1490,10800
975,425000,5,2.75,1340,11583,1,FALSE,0,3,7,1190,150,1962,0,98034,47.709,-122.214,1950,10514
976,279200,1,1,640,6350,1,FALSE,0,3,5,640,0,1939,0,98117,47.6976,-122.359,1270,6350
977,515000,4,2.5,2890,7306,2,FALSE,0,3,7,2890,0,2006,0,98065,47.5447,-121.883,2850,6687
978,875000,4,3.5,3110,108464,2,FALSE,2,4,8,3110,0,1979,0,98075,47.592,-122.018,2340,4938
979,555000,3,2.5,1940,3211,2,FALSE,0,3,8,1940,0,2009,0,98027,47.5644,-122.093,1880,3078
980,392500,3,1,1660,8839,1,FALSE,0,4,7,1660,0,1947,0,98155,47.7485,-122.3,1230,9236
981,383000,3,1,1150,10196,1,FALSE,0,4,7,1150,0,1957,0,98052,47.6788,-122.162,1410,8925
982,450000,3,1,1350,10000,1,FALSE,0,4,7,1350,0,1954,0,98006,47.5741,-122.133,1450,10000
983,2.00E+05,5,1.75,1770,15525,1,FALSE,0,4,7,1770,0,1959,0,98059,47.5025,-122.142,1370,10395
984,1050000,4,3,3080,10757,2,FALSE,3,5,8,3080,0,1961,0,98006,47.5671,-122.159,2810,10757
985,NA,4,2.25,3010,12202,1,FALSE,0,4,9,3010,0,1959,0,98005,47.6387,-122.174,2480,10143
986,390000,3,2,1080,7236,1,FALSE,0,5,7,1080,0,1947,0,98125,47.7143,-122.32,1120,8008
987,150000,3,1,1320,8220,1,FALSE,0,3,7,1320,0,1959,0,98198,47.3697,-122.309,1320,7920
